run_id,timestamp,initial_population,max_population,max_rounds,base_birth_rate,maslow_variation,recovery_threshold,cooperation_bonus,trust_threshold,max_relationships_per_person,constraint_threshold_min,constraint_threshold_max,shock_interval_min,shock_interval_max,shock_interval_avg,shock_mean_years,pareto_alpha,pareto_xm,trust_delta_help,trust_delta_betray,relationship_memory,serendipity_rate,community_buffer_factor,acute_decay,chronic_window,num_groups,homophily_bias,in_group_trust_modifier,out_group_trust_modifier,out_group_constraint_amplifier,reputational_spillover,mixing_event_frequency,mixing_event_bonus_multiplier,inheritance_style,founder_group_a_proportion,founder_group_b_proportion,founder_group_c_proportion,final_cooperation_rate,final_constrained_rate,final_population,extinction_occurred,rounds_completed,first_cascade_round,total_cascade_events,total_shock_events,total_defections,total_redemptions,net_strategy_change,redemption_rate,total_births,total_deaths,max_population_reached,population_stability,population_growth,avg_system_stress,max_system_stress,avg_maslow_pressure,avg_basic_needs_crisis_rate,initial_physiological,initial_safety,initial_love,initial_esteem,initial_self_actualization,final_physiological,final_safety,final_love,final_esteem,final_self_actualization,physiological_change,safety_change,love_change,esteem_change,self_actualization_change,avg_trust_level,cooperation_benefit_total,cooperation_resilience,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,group_segregation_index,total_mixing_events,mixing_event_success_rate,reputational_spillover_events,out_group_constraint_amplifications,group_extinction_events,final_group_a_population,final_group_b_population,final_group_c_population,final_group_a_cooperation_rate,final_group_b_cooperation_rate,final_group_c_cooperation_rate,total_interactions,avg_interaction_processing_time,interaction_intensity,pop_multiplier,shock_frequency_proxy,growth_potential,resilience_index,intergroup_tension,stress_recovery_rate,social_support_effectiveness,relationship_window_len,behavioural_coop_rate,total_mutual_coop
98,2025-07-18T19:12:13.907973,20,0.765629164327821,3,1.1899500448335383,1.1145292238477396,25,0.18575009663759712,2.075349883811618,0.07414424397559831,1.5254382805603197,0.22518893650748054,0.14193538341162973,0.04853687123830104,0.02271296996836908,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,1,False,300,,0,5,1202719,161,1202558,0.00013386335461566668,213,411,413,0.6634274734317627,2.065,0.6186242673306696,1.6678425163860846,0.2687851830147738,0.0,4.971332377170276,3.0900974706279127,2.374900380959624,0.0,4.356929303101259,4.971332377170276,3.0900974706279127,2.374900380959624,0.0,4.356929303101259,0.0,0.0,0.0,0.0,0.0,0.26404789140011553,0,0.0,0.8434877926924348,0.15651220730756515,0.2008248053276112,0.32727097747261985,-0.12644617214500864,0.8434877926924348,12,0.9166666666666666,0,0,0,1,0,0,0.0,0,0,1206941,0.0,1206941.0,0.05,3,0.11310246804358152,0.007430003865503885,0.6302946566245486,0.005997311827582004
102,2025-07-18T19:12:13.970817,5,0.0,1,1.114774082086975,1.4336057157082944,0,0.289482278428809,1.9072236496795987,0.189102341042585,1.2223118805649131,0.22737258859688297,0.10370365440887479,0.022805101441936787,0.055885940697976415,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,1,False,300,,0,16,1238058,181,1237877,0.00014619670483935325,227,425,427,0.5521527065323992,2.135,2.2698918757287028,6.020369760702187,0.2364192258043928,1.0,7.137687298587944,2.61429481262815,1.582020639491231,4.4502958432304665,1.3960031600044953,7.137687298587944,2.61429481262815,1.582020639491231,4.4502958432304665,1.3960031600044953,0.0,0.0,0.0,0.0,0.0,0.07414792515903791,0,0.0,1.0,0.0,0.07414792515903791,0.07414792515903791,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,1247424,0.0,1247424.0,0.2,1,0.23114203809898962,0.289482278428809,0.4560956755993781,0.004143826548315986
46,2025-07-18T19:12:14.062947,2,0.0,1,0.8640066102158214,1.153642760209746,0,0.12217580028427748,2.351280979890136,0.16908492849558182,1.2996226664549002,0.11924357176251538,0.11543018204617182,0.024547601892965083,0.06614532165968787,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,3,False,300,,0,48,1729692,295,1729397,0.00017055059513485638,395,591,595,0.5927009037410664,2.975,8.353235586291849,21.258872776203876,0.1251590444490164,0.3333333333333333,5.918759323890286,4.8332016747448145,1.313975672352531,1.7821839341035954,6.2322019833669975,5.918759323890286,4.8332016747448145,1.313975672352531,1.7821839341035954,6.2322019833669975,0.0,0.0,0.0,0.0,0.0,0.05428845062939969,0,0.0,1.0,0.0,0.05428845062939969,0.05428845062939969,0.0,1.0,0,0,0,0,0,3,0,0,0.0,0,0,1745262,0.0,581754.0,0.5,1,0.2197466056287642,0.12217580028427748,0.9680201652803703,0.0035909270292877266
137,2025-07-18T19:12:14.143627,10,0.2268400184294456,3,1.1755210424467768,1.3663293062315245,20,0.23402269670230558,2.156073586030139,0.11051971674027813,1.3885904111348968,0.28368880074937236,0.07722058377686648,0.026932040298634597,0.00042988144997948565,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,6,751584,84,751500,0.00011176395452803679,59,254,259,0.4379190003759016,1.295,0.17409344493605747,0.7735424067269646,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.4881278042076049,0.5118721957923951,0.5,0.5,0.0,0.4881278042076049,14,1.0,0,0,0,0,0,0,0,0,0,753778,0.0,753778.0,0.1,3,0.15346661890689514,0.01170113483511528,0.2722017350451834,0.00021494072498974283
71,2025-07-18T19:12:14.242041,2,0.0,1,0.9351075829751867,1.2360732628370963,0,0.07771106758068756,2.3537453078310735,0.1816503611014043,1.464166209095253,0.28600521945784424,0.08016769096961959,0.04851615180315307,0.04840446720639733,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,32,1487500,204,1487296,0.00013714285714285713,309,506,509,0.6539464686926554,2.545,6.434583694337973,16.07280847859511,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1494205,0.0,1494205.0,0.5,1,0.26596632059462694,0.07771106758068756,0.2803014963208946,0.024202233603198665
128,2025-07-18T19:12:14.359462,20,0.2287537948042978,3,1.0167548880444077,1.2980289540518208,20,0.09789433808718433,2.3704235896143557,0.16821796238745912,1.9421943297827229,0.14264826282099347,0.10384567078387773,0.029129539114111924,0.02061653473095856,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,3,890092,106,889986,0.00011908881329121035,106,305,306,0.6045698654210632,1.53,0.1159002058758998,0.5382900870042848,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.4943839079945405,0.5056160920054594,0.5,0.5,0.0,0.4943839079945405,14,1.0,0,0,0,0,0,0,0,0,0,893860,0.0,893860.0,0.05,3,0.32671197271652647,0.004894716904359216,0.7279841249394788,0.01030826736547928
119,2025-07-18T19:12:14.380856,5,0.567329650474287,3,1.0757564576696224,1.1823888090763814,10,0.2512399081397801,2.317422231493881,0.18955199552449886,1.5987731708127566,0.26595867005614193,0.028275066139797304,0.041814208532957114,0.0939128344208383,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,20,982732,134,982598,0.00013635457072731934,139,337,339,0.5246826771140862,1.695,5.396935791912685,9.359968058596776,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.7169766192700996,0.28302338072990035,0.5,0.5,0.0,0.7169766192700996,29,1.0,0,0,0,0,0,0,0,0,0,986710,0.0,986710.0,0.2,3,0.3030506449185885,0.02512399081397801,0.10631375970495206,0.04695641721041915
143,2025-07-18T19:12:14.420825,5,0.0,1,0.8150452157578818,1.1247976546084073,0,0.14383517922679556,2.0807351576023962,0.17013224359952256,1.578848455622996,0.3860124467149274,0.01540631488657802,0.028542049261290756,0.003980961992219967,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,14,787079,100,786979,0.00012705204941308306,72,270,272,0.6450846907094713,1.36,2.9661499272413896,7.535278679913758,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,789578,0.0,789578.0,0.2,1,0.26861303005878157,0.14383517922679556,0.03991144590722402,0.0019904809961099833
146,2025-07-18T19:12:14.571879,5,0.26535100229538156,3,0.9054387705290282,1.388642709269993,15,0.19205337111006815,2.3404392009186843,0.08163428703573239,1.4115848583879185,0.3206295367777662,0.10990979364276382,0.045231662122699995,0.005214094787566893,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,12,738217,85,738132,0.00011514229555808116,55,253,255,0.6176468203641269,1.275,4.081737519102638,6.923895139435419,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.5141262408184503,0.48587375918154974,0.5,0.5,0.0,0.5141262408184503,19,1.0,0,0,0,0,0,0,0,0,0,739935,0.0,739935.0,0.2,3,0.115233723504933,0.012803558074004543,0.3427937262029112,0.0026070473937834463
92,2025-07-18T19:12:14.586377,5,0.583007014581872,3,1.0324781958159372,1.3734361551191299,15,0.26518562361370196,2.311925730663831,0.09846680432576299,1.8599618296875207,0.12493511654461611,0.13078150402878622,0.03848629385767707,0.015569605195325333,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,1,False,300,,0,18,1412762,200,1412562,0.00014156666161745573,285,482,485,0.6631901154823345,2.425,3.883915311617916,9.169780608216275,0.106006048232059,1.0,9.309491434808319,1.1352915283172387,1.1845324389784235,2.864866735888693,7.3247888712089155,9.309491434808319,1.1352915283172387,1.1845324389784235,2.864866735888693,7.3247888712089155,0.0,0.0,0.0,0.0,0.0,0.2688502298724294,0,0.0,0.723610385256328,0.2763896147436719,0.16882297802718677,0.36887748171767204,-0.20005450369048527,0.723610385256328,20,0.95,0,0,0,1,0,0,0.0,0,0,1419782,0.0,1419782.0,0.2,3,0.1831444975372292,0.0176790415742468,1.046795389846075,0.004185891935786187
100,2025-07-18T19:12:14.839048,5,0.3271644420538171,3,1.0011378834175773,1.285179537374847,15,0.13899620072053648,2.0146710492038533,0.06271956938497934,1.331847129425323,0.17846078547637012,0.046664298768312774,0.046681027480999754,0.026840047676116086,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,1,False,300,,0,12,1303929,145,1303784,0.00011120237374887742,247,446,447,0.578784142197308,2.235,2.750002781986406,5.586937913522719,0.1030436080043217,0.0,8.709093648506581,5.516635989024431,1.0178440299106786,0.4747568929795986,5.803502589210234,8.709093648506581,5.516635989024431,1.0178440299106786,0.4747568929795986,5.803502589210234,0.0,0.0,0.0,0.0,0.0,0.2676878537928844,0,0.0,0.5520972914664463,0.44790270853355374,0.2307204055961235,0.3046553019896453,-0.0739348963935218,0.5520972914664463,19,1.0,0,0,0,0,1,0,0,0.0,0,1308974,0.0,1308974.0,0.2,3,0.0835328784441771,0.009266413381369099,0.2614820877525027,0.0071847547581182095
129,2025-07-18T19:12:14.924865,20,0.5355106726192861,2,1.1886815586736343,1.2729780262126145,25,0.2647364414091057,1.82078194695595,0.0595673322951244,1.4063761776200394,0.19234905345063838,0.0029582409632813223,0.02533698757438675,0.05375382938043364,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,1,False,300,,0,8,1024343,153,1024190,0.00014936403138401884,153,352,353,0.6086576004783302,1.765,0.49479184285623234,1.7169417083635765,0.0,0.0,4.665380838257411,6.542918010506478,2.3190787590878554,1.3640716336086758,9.444740105126481,4.665380838257411,6.542918010506478,2.3190787590878554,1.3640716336086758,9.444740105126481,0.0,0.0,0.0,0.0,0.0,0.23038874798551806,0,0.0,0.7669702701391921,0.233029729860808,0.22200634736911468,0.23877114860192142,-0.016764801232806742,0.7669702701391921,11,1.0,0,0,0,0,1,0,0,0.0,0,1030950,0.0,1030950.0,0.05,2,0.08377407710423979,0.010589457656364227,0.015379545208110326,0.012384277450385263
124,2025-07-18T19:12:14.930445,10,0.0,1,1.0051467303950794,1.3280586857550225,0,0.21037297553906414,1.7286044841096122,0.05800585426206506,1.5526649531753636,0.35323684252898757,0.03644401281799344,0.040485521436566946,0.022518077527035586,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,7,1036823,122,1036701,0.0001176671428006516,156,355,356,0.7159055414559886,1.78,0.845727206677563,1.7926147265933268,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1040477,0.0,1040477.0,0.1,1,0.09006365699170621,0.21037297553906414,0.10317160734727931,0.011259038763517793
147,2025-07-18T19:12:15.133567,20,0.6053988549585216,2,0.9195680195029589,1.4216011955864067,25,0.11012355749576662,1.9554743667678105,0.17872048577888683,1.7435046590010397,0.39870588075048286,0.02457736977611663,0.034175199380048274,0.04544915623685272,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,298,,0,4,721277,68,721209,9.427723329594594e-05,49,248,249,0.4928949228241182,1.245,0.11556240236194758,0.6221409082989471,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.802947698683994,0.19705230131600607,0.5,0.5,0.0,0.802947698683994,11,1.0,0,0,0,0,0,0,0,0,0,722869,0.0,722869.0,0.05,2,0.31159999961441825,0.004404942299830665,0.061642857461381616,0.02272457811842636
31,2025-07-18T19:12:15.139028,2,0.0,1,1.084801223281257,1.353383871961768,0,0.27301659943751505,1.6934712599690789,0.1272186077065232,1.3812284651022364,0.20913288757089182,0.08303937669212522,0.03867251531363879,0.020785207197417846,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,2,False,300,,0,32,2340355,389,2339966,0.00016621409999764992,600,797,800,0.6282691371244693,4.0,8.870925318582968,17.87941231731705,0.13844695702486798,0.5,3.12594597237946,8.506525082035946,1.9885048228989557,0.42278961379104163,6.479837832306125,3.12594597237946,8.506525082035946,1.9885048228989557,0.42278961379104163,6.479837832306125,0.0,0.0,0.0,0.0,0.0,0.08324084077182818,0,0.0,1.0,0.0,0.08324084077182818,0.08324084077182818,0.0,1.0,0,0,0,0,0,2,0,0,0.0,0,0,2358964,0.0,1179482.0,0.5,1,0.1757179622549246,0.27301659943751505,0.3970651276164135,0.001730178122729716
125,2025-07-18T19:12:15.247397,2,0.2993160978881921,2,1.0861559324218182,1.3722145608457832,10,0.08715018230018058,1.7364162684485933,0.0520156157374845,1.7115836402304176,0.23204420005387927,0.023930959407350592,0.036434331242771525,0.0480027663862545,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,43,1090264,125,1090139,0.00011465113036842452,175,374,375,0.6083468651404303,1.875,14.070215779496678,27.57281900645529,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.6532200758094716,0.3467799241905284,0.5,0.5,0.0,0.6532200758094716,29,0.9655172413793104,0,0,0,0,0,0,0,0,0,1094850,0.0,1094850.0,0.5,2,0.08902907693279032,0.008715018230018058,0.10313103883567858,0.02400138319312725
112,2025-07-18T19:12:15.342725,5,0.1667832818279278,2,1.1316226878450029,1.2379914860024313,10,0.08836302136472592,2.3069848221143574,0.19486596663559147,1.7015782419617953,0.1913630168360368,0.07882134942083772,0.047606199191788046,0.09624835268589377,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,1,False,300,,0,11,1264345,145,1264200,0.00011468388770470086,232,429,432,0.6638598545237796,2.16,2.480921354921866,3.9079987014149062,0.14765483130991353,1.0,7.778829385498408,1.578063210374575,2.1255472144621312,1.2656983081434736,6.653898867146066,7.778829385498408,1.578063210374575,2.1255472144621312,1.2656983081434736,6.653898867146066,0.0,0.0,0.0,0.0,0.0,0.04175604171486934,0,0.0,0.5822303750649088,0.4177696249350911,0.04060895780391531,0.04290312562582336,-0.0022941678219080483,0.5822303750649088,30,0.9666666666666667,0,0,0,1,0,0,0.0,0,0,1269087,0.0,1269087.0,0.2,2,0.3315796889259756,0.008836302136472591,0.41189437083537017,0.0040189502297396365
135,2025-07-18T19:12:15.423407,2,0.257261398873799,3,1.136723898587624,1.1728542565521158,10,0.21264639247793987,1.998375187595963,0.15564785292839267,1.4387891782793725,0.11387866330658872,0.14597222757644007,0.035428266848466616,0.09740729544740735,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,37,1060981,96,1060885,9.048229892901004e-05,165,364,365,0.5837244145681915,1.825,9.3738210816908,15.912026331457247,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.5039681273404725,0.49603187265952753,0.5,0.5,0.0,0.5039681273404725,29,1.0,0,0,0,0,0,0,0,0,0,1065490,0.0,1065490.0,0.5,3,0.2239444464157907,0.02126463924779399,1.2818224532847542,0.048703647723703676
131,2025-07-18T19:12:15.439323,5,0.48697605429514224,3,0.892172775226149,1.110399207673687,10,0.27906191475207914,2.1019446977134253,0.115715325886092,1.3279264474705175,0.1363383692819815,0.09218301915039508,0.030803023558668645,0.05766533965156156,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,1,False,300,,0,14,1138084,168,1137916,0.00014761652039743992,190,389,390,0.6780548848020366,1.95,4.542454500260954,8.08405786352776,0.2959844969150849,0.0,4.977489008751449,4.238300769190648,0.0,0.024842292771436056,3.913650325351504,4.977489008751449,4.238300769190648,0.0,0.024842292771436056,3.913650325351504,0.0,0.0,0.0,0.0,0.0,0.1710592473734341,0,0.0,0.6577931451500154,0.34220685484998464,0.164421953181277,0.17769654156559114,-0.01327458838431414,0.6577931451500154,29,1.0,0,0,0,0,1,0,0,0.0,0,1144416,0.0,1144416.0,0.2,3,0.15366144162181136,0.027906191475207915,0.6761340892946854,0.009864189600329566
144,2025-07-18T19:12:15.447895,10,0.1098479719773498,2,0.8153045531436046,1.404193202576729,25,0.180444617113037,2.44765152054466,0.05655015080167651,1.3880242390300892,0.1912144990629851,0.0775940098435813,0.0324108520976275,0.006065092134198658,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,5,988222,117,988105,0.0001183944498300989,141,339,341,0.61499770064009,1.705,0.4155209068491237,2.1088602659747213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.5577816676794519,0.4422183323205481,0.5,0.5,0.0,0.5577816676794519,12,0.9166666666666666,0,0,0,0,0,0,0,0,0,992313,0.0,992313.0,0.1,2,0.07849298003353383,0.00721778468452148,0.40579563905361704,0.003032546067099329
103,2025-07-18T19:12:15.656725,2,0.3963095946743085,3,1.1985173491502867,1.4114007225383665,20,0.20595728480167885,1.743214008800143,0.19446281179413943,1.2651447025648423,0.16671473570057443,0.043969107689566946,0.04700581079728906,0.007877978252180796,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,33,1453268,168,1453100,0.00011560152704112387,297,495,497,0.6511290937204203,2.485,9.560672611951437,16.315933224164876,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.5978418868584,0.40215811314160005,0.5,0.5,0.0,0.5978418868584,15,0.9333333333333333,0,0,0,0,0,0,0,0,0,1459145,0.0,1459145.0,0.5,3,0.24602359618721945,0.010297864240083943,0.2637385801848795,0.003938989126090398
142,2025-07-18T19:12:15.727963,5,0.398126197877878,3,0.8221121807465632,1.2896301674297224,15,0.25765384640956895,1.908390162944535,0.19227520479620064,1.7843970643954492,0.21442175831932175,0.03078609120245047,0.04091108791081727,0.09191888232637811,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,16,1107993,129,1107864,0.00011642672832770605,181,379,381,0.6631396611982817,1.905,5.598471886580707,8.712512159519008,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.6077616270708698,0.3922383729291302,0.5,0.5,0.0,0.6077616270708698,19,1.0,0,0,0,0,0,0,0,0,0,1112576,0.0,1112576.0,0.2,3,0.34309531099437424,0.017176923093971265,0.14357727239883522,0.045959441163189056
145,2025-07-18T19:12:15.740189,2,0.0,1,1.009760662988429,1.2746146655532495,0,0.12396392712099448,2.375225718185942,0.0925445356857662,1.9823697358685899,0.3240097390656618,0.11666737997067761,0.03856410328479912,0.09960361188668401,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,32,1014320,131,1014189,0.00012915056392459972,150,349,350,0.7547615751457746,1.75,7.2817847894518755,15.089775488074402,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1018392,0.0,1018392.0,0.5,1,0.18345748676347365,0.12396392712099448,0.36007368268345336,0.049801805943342006
148,2025-07-18T19:12:16.027258,2,0.4394565392777988,2,0.8879172408241126,1.1807623013271986,25,0.1708632297497074,2.3043477037013527,0.16572589302368873,1.2598732717650356,0.2979158878273691,0.03429681962037751,0.04674294967421033,0.0891687212648996,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,43,962562,83,962479,8.622821179311048e-05,131,327,331,0.5517430802161306,1.655,9.82836909088283,22.267058257085402,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.7187709705480303,0.2812290294519697,0.5,0.5,0.0,0.7187709705480303,11,1.0,0,0,0,0,0,0,0,0,0,965640,0.0,965640.0,0.5,2,0.208793623059937,0.006834529189988297,0.11512249269582833,0.0445843606324498
61,2025-07-18T19:12:16.145831,20,0.0,1,1.1336056748097896,1.4694995253383296,0,0.13636920135764075,2.3411951188725597,0.15112836158310283,1.8312650770887888,0.17434717409722017,0.0065802986321128795,0.0434658416600595,0.0890631784332086,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,3,False,300,,0,6,1860726,277,1860449,0.00014886662517748448,434,631,634,0.5605670779613756,3.17,0.18221818185262179,0.668015171660773,0.004760204427422153,0.0,6.864024517221452,6.064800402490701,1.5590435835112035,1.8150691369495444,8.386824709792451,6.864024517221452,6.064800402490701,1.5590435835112035,1.8150691369495444,8.386824709792451,0.0,0.0,0.0,0.0,0.0,0.031734729126487594,0,0.0,1.0,0.0,0.031734729126487594,0.031734729126487594,0.0,1.0,0,0,0,0,0,3,0,0,0.0,0,0,1870903,0.0,623634.3333333334,0.05,1,0.2767560907247832,0.13636920135764075,0.03774250237313022,0.002826395842721907
35,2025-07-18T19:12:16.152944,20,0.0,1,0.9328528855604896,1.3436022388121902,0,0.10461235417493485,1.568635333636939,0.11594760558407115,1.3207891397644396,0.19095078811947486,0.05967164967476341,0.04794856752430024,0.030090171531585466,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,3,False,300,,0,0,2329011,494,2328517,0.00021210719915019724,600,797,800,0.6481545167392309,4.0,0.0,0.0,0.13215595622162432,0.3333333333333333,3.936408384958755,6.0405929688914535,1.4708763852895819,1.661456656177742,6.9190278670684835,3.936408384958755,6.0405929688914535,1.4708763852895819,1.661456656177742,6.9190278670684835,0.0,0.0,0.0,0.0,0.0,0.0888544164241592,0,0.0,1.0,0.0,0.0888544164241592,0.0888544164241592,0.0,1.0,0,0,0,0,0,3,0,0,0.0,0,0,2355801,0.0,785267.0,0.05,1,0.15314233823713186,0.10461235417493485,0.3124975301878713,0.002673644631541875
107,2025-07-18T19:12:16.192901,20,0.5463313733846974,2,0.8875161540647126,1.4263475280194997,20,0.19637091492096237,1.7715867463170336,0.07394254792560818,1.7299948753485823,0.11929895490705117,0.13246310446128803,0.03165309444270421,0.08195916177844476,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,3,False,300,,0,3,1463002,186,1462816,0.00012713584807129451,300,495,500,0.5416192340926829,2.5,0.1608293034185665,0.6995617918820554,0.1652515189813646,0.0,6.406232551053201,5.7039378093052,1.1462013492830934,1.7954122345654089,4.208842249406629,6.406232551053201,5.7039378093052,1.1462013492830934,1.7954122345654089,4.208842249406629,0.0,0.0,0.0,0.0,0.0,0.24742846405684715,0,0.0,0.7801027975003433,0.21989720249965675,0.22955119508280963,0.26530573303088467,-0.03575453794807504,0.7801027975003433,15,0.9333333333333333,0,0,0,2,1,0,0.0,0.0,0,1471242,0.0,490414.0,0.05,2,0.1279202289815191,0.009818545746048119,1.110345891667646,0.020279029514227238
105,2025-07-18T19:12:16.332966,20,0.2781175693610079,2,1.0544456054915348,1.1346041739242014,25,0.1006804389626189,2.068023091518495,0.07568702152132212,1.2225255729936915,0.15663871293377896,0.03834044345869544,0.04832902499285356,0.09782443273459304,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,1,False,300,,0,1,1583147,208,1582939,0.00013138388286116197,341,540,541,0.6678198471176994,2.705,0.6699999999999995,2.0,0.3194607197624585,1.0,2.460009956956693,6.832809149480259,1.4487430720515009,0.6200230069194285,3.4469339547329674,2.460009956956693,6.832809149480259,1.4487430720515009,0.6200230069194285,3.4469339547329674,0.0,0.0,0.0,0.0,0.0,0.3408282212251449,0,0.0,0.6387960665252903,0.36120393347470975,0.3338526869316187,0.34780375551867104,-0.013951068587052362,0.6387960665252903,11,1.0,0,0,0,0,1,0,0,0.0,0,1590553,0.0,1590553.0,0.05,2,0.09252931935354018,0.004027217558504756,0.24476990866813594,0.033341327401290186
123,2025-07-18T19:12:16.400191,10,0.2087370221830642,2,0.9474862477309571,1.225072666651081,25,0.10871514007958137,2.3178655409397697,0.0612332847442281,1.644873682368064,0.1540526823862196,0.08322131532497405,0.047510619265704296,0.06293845687436611,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,2,False,300,,0,8,1413170,149,1413021,0.0001054367132050638,285,483,485,0.5909826051847605,2.425,0.7862501019464482,1.6340976037521622,0.06617566446478672,0.0,7.620983489602002,7.6466504274327605,1.0595796787883867,0.828790048165717,6.337901678962281,7.620983489602002,7.6466504274327605,1.0595796787883867,0.828790048165717,6.337901678962281,0.0,0.0,0.0,0.0,0.0,0.4174715455290633,0,0.0,0.6069602773119901,0.3930397226880099,0.3966488413655944,0.4382942496925321,-0.041645408326937694,0.6069602773119901,12,0.9166666666666666,0,0,0,2,0,0,0.0,0,0,1419340,0.0,709670.0,0.1,2,0.10072101856073068,0.004348605603183255,0.540213348030728,0.02627501486455592
